CO2,CO2H,CO2T,P1,P10,P25,P4,PAX,alt,co,dsl,hum,lat,lon,main,nh3,pdist,pre,spd,timestamp,tmp
0,0,0,0,2,2,0,12,0,0,GENERIC,59.290000915527344,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:34:32,18.920000076293945
0,0,0,0,2,2,0,13,0,0,GENERIC,59.40999984741211,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:34:37,18.90999984741211
0,0,0,0,2,2,0,12,0,0,GENERIC,59.61000061035156,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:34:42,18.920000076293945
0,0,0,0,2,2,0,13,0,0,GENERIC,59.779998779296875,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:34:47,19.020000457763672
0,0,0,0,2,2,0,12,0,0,GENERIC,59.939998626708984,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:34:52,18.950000762939453
0,0,0,0,3,3,0,12,0,0,GENERIC,60.02000045776367,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:34:57,18.8799991607666
0,0,0,0,3,2,0,13,0,0,GENERIC,60.02000045776367,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:35:02,18.950000762939453
0,0,0,0,4,3,0,12,0,0,GENERIC,60.099998474121094,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:35:07,18.950000762939453
0,0,0,0,5,4,0,13,0,0,GENERIC,60.060001373291016,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:35:12,19.020000457763672
0,0,0,0,4,3,0,13,0,0,GENERIC,59.970001220703125,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:35:17,19.040000915527344
0,0,0,0,5,4,0,12,0,0,GENERIC,59.97999954223633,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:35:22,19.06999969482422
0,0,0,0,4,4,0,13,0,0,GENERIC,60.16999816894531,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:35:27,19.139999389648438
0,0,0,0,4,4,0,12,0,0,GENERIC,60.18000030517578,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:35:32,19.15999984741211
0,0,0,0,4,3,0,12,0,0,GENERIC,60.040000915527344,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:35:37,19.149999618530273
0,0,0,0,4,4,0,13,0,0,GENERIC,60.06999969482422,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:35:42,19.190000534057617
0,0,0,0,5,5,0,12,0,0,GENERIC,60.029998779296875,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:35:47,19.229999542236328
0,0,0,0,6,5,0,13,0,0,GENERIC,59.959999084472656,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:35:52,19.290000915527344
0,0,0,0,6,5,0,12,0,0,GENERIC,59.900001525878906,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:35:57,19.299999237060547
0,0,0,0,5,5,0,12,0,0,GENERIC,60.0099983215332,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:36:02,19.350000381469727
0,0,0,0,5,4,0,13,0,0,GENERIC,60.02000045776367,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:36:07,19.389999389648438
0,0,0,0,5,4,0,12,0,0,GENERIC,59.869998931884766,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:36:12,19.450000762939453
0,0,0,0,4,4,0,13,0,0,GENERIC,59.59000015258789,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:36:17,19.489999771118164
0,0,0,0,5,4,0,13,0,0,GENERIC,59.36000061035156,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:36:22,19.530000686645508
0,0,0,0,5,5,0,12,0,0,GENERIC,59.31999969482422,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:36:27,19.56999969482422
0,0,0,0,6,5,0,13,0,0,GENERIC,58.9900016784668,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:36:32,19.559999465942383
0,0,0,0,6,5,0,12,0,0,GENERIC,58.720001220703125,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:36:37,19.530000686645508
0,0,0,0,5,5,0,12,0,0,GENERIC,58.70000076293945,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:36:42,19.540000915527344
0,0,0,0,4,4,0,13,0,0,GENERIC,58.84000015258789,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:36:47,19.530000686645508
0,0,0,0,4,4,0,12,0,0,GENERIC,59.150001525878906,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:36:52,19.56999969482422
0,0,0,0,4,4,0,13,0,0,GENERIC,59.22999954223633,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:36:57,19.6299991607666
0,0,0,0,4,3,0,12,0,0,GENERIC,59.38999938964844,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:37:02,19.65999984741211
0,0,0,0,2,2,0,12,0,0,GENERIC,59.40999984741211,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:37:07,19.670000076293945
0,0,0,0,3,3,0,13,0,0,GENERIC,59.650001525878906,5.3885317,-73.6942417,0,0,17,0,0,2025-08-11 19:37:12,19.700000762939453
