DATE,PM2.5(ug/m3),PM10(ug/m3),PARTICLES(per/L),AQI,HCHO(mg/m3),TVOC(mg/m3),TEMP,HUMI(%RH),TEMPUNIT
2025-08-10 18:01:29,8.5,14.4,1230,34,0.01,0.02,71.4,56.9,F
2025-08-10 18:02:29,3.8,7.1,650,15,0.02,0.02,71.4,56.3,F
2025-08-10 18:03:29,4.4,7.3,661,18,0.02,0.02,71.1,55.7,F
